Orbital Period,Planetary Radius,Transit Duration,Transit Depth, Star’s Effective Temperature, Star’s Radius, Star’s Surface Gravity, Disposition
0.918902,15.2109193,1.781955,6718.8492909,5382.0,1.1659,4.4,APC
2.9905745,13.2344892,2.0941681,11083.8941211,5535.6,1.10305,4.4,PC
2.6820061,14.1985341,1.8238879,8514.9665485,5465.0,1.285,4.4,PC
3.86866,13.9784675,2.3101443,8058.0771611,6373.5,1.3337801,4.2,PC
20.2656358,4.03042,6.4172007,802.3053384,6276.1,1.37617,4.25063,PC
3.3610013,12.7400071,2.5685869,24081.7810523,5375.0,0.817705,4.49371,KP
2.9432073,13.6531,2.501,12560.0,5266.7,1.18,,PC
1.5933772,9.012542,1.7732569,7842.0221441,5289.4,0.885125,4.5,APC
3.1856867,,3.1050115,7776.6827786,5590.5,,4.4,PC
1.8905304,,1.2347831,3550.5585147,5816.0,,4.3,PC
15.937546,11.9220549,4.5395335,4172.2924827,6093.1,1.55033,4.1,PC
1.440707,9.984491,1.8086852,4514.4039925,5941.2,1.1648901,4.3,APC
3.0958985,19.2443952,1.8584684,10354.9916952,6764.0,1.25844,4.3,FP
,11.625865,8.4494541,6007.8703021,5635.75,1.43565,4.12397,FP
,6.5071192,4.6833042,2749.2099367,4968.0,0.844548,4.438,APC
,4.1844083,6.1120058,855.5836036,6329.0,1.39619,4.24509,CP
11.6207544,3.207554,5.6290584,486.0090375,6329.0,1.39619,4.24509,KP
1.3382314,14.8542602,2.1560676,27137.0920051,5436.0,0.894974,4.46024,KP
,18.0,4.4875335,4111.2234826,5879.0,1.23623,4.28122,FP
716.3497402,2.90826,3.612,867.0,5645.84,0.97,4.46148,PC
20.2254946,1.9090249,2.2719961,712.14897,4465.0,0.697547,4.6,CP
11.3071786,1.02968,2.824,264.0,4465.0,0.7,4.6,CP
0.98656,3.78687,0.724,390.0,5522.0,1.64,3.99,FP
1.0361758,2.62395,2.93,348.0,6413.0,1.5,4.2,PC
4.26991,8.95578,1.509,2240.0,6580.0,1.62,4.16,APC
58.9970907,,5.722,2725.0,,,,PC
82.7899763,3.1369358,5.8475847,1017.8544172,6115.0,0.957772,4.5616,PC
17.1019622,10.1067,3.357,11430.0,5302.3,0.93,4.4,CP
6.5346715,10.7773,3.304,6370.0,5424.0,1.33,3.35,PC
11.6700285,2.0205499,2.0534143,2783.7905216,3644.0,0.380272,4.79912,PC
7.2011383,1.7056002,2.1444681,1662.8398306,3644.0,0.380272,4.79912,PC
2.2088214,11.6656,2.544,7770.0,5960.4,1.26,4.27,KP
4.7150942,7.48939,2.436,7460.0,3798.0,0.57,4.67,PC
7.4972297,11.9137,3.589,14480.0,5596.2,1.0,4.43,PC
14.2197641,8.78678,6.416,2390.0,6115.0,1.83,3.97,PC
7.9980831,10.9403,3.047,3960.0,5556.0,1.7,3.97,PC
1.4492052,6.15666,1.104,1200.0,6004.9,1.12,4.39,APC
7.7119842,10.7188,4.058,3176.0,6458.0,1.83,4.03,CP
2.994263,11.5655979,6.9172309,1120.6492357,4784.0,3.22859,,CP
22.6539607,12.2765,3.468,11530.0,5523.0,1.12,4.33,CP
9.7728388,12.0232332,7.4907772,2279.7003176,5636.8,2.43731,3.66,PC
2.8392793,10.4761821,1.4011791,35229.7098319,3642.0,0.54933,4.438,PC
1.6471574,6.06894,1.033,3880.0,5027.0,0.73,4.64,FP
0.87741,8.59148,0.472,12050.0,3495.0,0.62,4.64,FP
3.9471567,3.86968,1.699,1880.0,4794.0,0.84,4.47,FP
3.2553185,6.72917,2.061,1920.0,5927.0,1.25,4.28,PC
8.3129806,10.7065,4.171,2680.0,5929.0,2.03,3.86,PC
1.0526157,1.4203085,1.5288415,358.5076064,4621.0,0.758575,4.54,PC
42.1289893,2.3404732,4.6130523,961.655867,4621.0,0.758575,4.54,PC
3.3311975,14.877,3.705,12390.0,6605.0,1.33,4.33,PC
1.1736318,8.1147,1.397,1470.0,6033.7,1.93,3.92,APC
1.2043785,4.985,1.047,1170.0,6595.0,1.38,4.3,PC
11.5738497,22.4042,6.656,18730.0,5782.0,1.61,4.04,APC
10.090259,,1.7502645,2585.7862462,5454.42,,3.44247,PC
8.6251769,7.55444,2.704,1690.0,5484.0,1.08,4.35,PC
4.8714085,3.8394,2.643,1180.0,5484.0,1.08,4.35,PC
5.2524792,20.7884,1.828,23400.0,5728.0,1.27,4.24,APC
1.6804461,5.37039,1.099,2020.0,5695.0,1.04,4.41,PC
5.7517969,6.2303216,3.0489623,701.5728877,6510.3,1.97616,3.97,PC
0.5109902,9.54792,0.709,2720.0,6095.0,1.53,4.13,FP
1.2709769,4.10761,2.335,1400.0,6296.0,1.17,4.39,PC
3.66275,3.52758,3.096,970.0,6150.0,1.22,4.33,PC
7.0924883,12.2608,2.869,5540.0,6493.0,1.58,4.17,PC
1.1258127,13.1558,0.374,1440.0,6423.0,1.24,4.36,FP
5.1858,18.5118,7.191,4550.0,6130.0,2.7,3.64,PC
4.534451,23.183789,4.936391,23574.842911,6421.5,1.47459,4.19,FP
22.84518,15.1752,7.215,9210.0,5963.1,1.57,4.08,FP
8.71546,12.1387,3.934,12010.0,5395.0,1.06,4.36,PC
6.9444047,13.4708551,2.7056073,5264.9280735,6104.5,1.41945,4.19,PC
5.5436298,13.5659,3.879,5400.0,6510.0,1.81,4.05,PC
4.0197555,9.57594,2.688,9750.0,5216.0,0.94,4.44,CP
0.659752,4.3019481,0.6731474,1138.1047916,5832.0,1.25112,4.26,FP
17.1869882,12.9307,3.845,3130.0,6049.7,2.05,3.87,APC
5.74984,14.4892,3.734,17690.0,6046.0,1.08,4.42,PC
5.1750108,11.4726621,2.0076562,13020.075325,5177.0,0.892685,4.48,CP
3.36376,10.7493,3.418,7030.0,5713.3,1.27,4.24,PC
5.4361667,1.7175409,1.5419673,4797.1288482,3139.0,0.211299,5.04944,CP
12.6826724,5.24953,3.827,2490.0,5851.0,1.04,4.43,PC
4.8984239,12.907,3.752,9930.0,5774.0,1.29,4.23,PC
1.1792344,26.9739777,1.7572263,5398.6996811,6127.1,2.6058199,3.67,FP
13.3368173,11.2448,4.384,8210.0,5517.0,1.2,4.26,CP
4.31362,8.01917,1.709,9490.0,4929.5,0.8,0.1,CP
6.1600755,17.7265,1.808,18930.0,5669.0,1.19,4.29,PC
3.1821969,9.3708418,3.0676639,3746.6638386,5672.5,1.3954,4.4,PC
1.6766585,16.6532667,1.528711,37391.9473651,4155.0,0.622666,4.66247,APC
3.4972769,11.5840209,2.0988025,17834.0824111,4940.0,0.80797,4.53,PC
5.4693888,11.5779216,1.8076781,32411.855989,3770.0,0.638902,4.61871,CP
1.2730965,1.57925,1.48,414.0,5024.0,0.77,4.5685,CP
5.2153618,17.7519701,5.5895721,5205.8347338,6067.2,2.3901401,3.73,KP
5.0451188,18.0229867,1.8549863,13949.1155643,5337.0,1.16636,4.5,PC
4.6612025,12.7709747,2.1408549,5135.6657253,5884.5,1.52373,4.3,PC
3.1353607,22.286,1.438,8634.0,5503.0,1.06,4.4,APC
2.1357026,11.6264152,1.9116457,29272.618489,3678.2,0.666652,,CP
3.1581288,13.5726225,2.3951941,16867.3851717,4367.6,1.02417,,PC
2.7567395,13.8044661,2.3808565,9248.4759918,6034.0,1.28427,4.26998,KP
5.6601098,12.3816484,1.5377473,8427.6778878,5859.8,1.1873699,4.4,APC
1.3442724,,4.6777347,44.3806696,,,,PC
2.3372423,10.5103504,1.4487311,11568.4008531,5335.0,0.910484,4.5,PC
4.1567834,9.8517709,3.9413609,4830.1859522,6362.5,1.38831,4.59,KP
2.1192866,8.4965052,1.5061152,1701.2818142,7022.0,1.99761,4.2,PC
7.8369842,21.4721115,6.8077198,14532.9486121,5774.8,1.75826,4.4,PC
5.9123675,3.28952,4.672,416.0,6187.3,1.76,3.87,PC
3.4072141,2.96344,3.892,315.0,6187.3,1.76,3.87,PC
9.1696498,2.4628421,4.9227951,186.1944669,6187.3,1.76167,3.87,PC
18.84184,9.05304,3.184,5970.0,5603.0,1.1,4.35,PC
3.4977868,3.47575,2.236,1790.0,5356.0,0.81,4.59,PC
7.8686762,11.8276114,4.0228111,10335.986166,6394.0,1.13572,4.43,PC
1.5099302,8.891,1.329,2230.0,5735.0,1.76,3.96,APC
6.00327,7.59354,3.947,4920.0,5527.0,1.06,4.37,PC
19.4061437,8.75357,1.961,11150.0,5099.0,0.82,4.55,PC
5.4681892,11.2463,1.814,4290.0,6597.0,1.61,4.16,PC
19.4723016,3.6117414,4.2893299,1766.1828394,4333.0,0.702945,4.5109,PC
1.0339,5.37338,1.404,520.0,6444.0,2.28,3.84,FP
5.8681984,18.1157,3.651,2639.0,6294.0,3.1,3.55,PC
5.5094951,8.55825,2.892,7700.0,5519.0,0.97,4.45,PC
1.8098811,21.9555549,3.7636624,13033.5612701,6278.2,1.89121,3.97,KP
20.362741,4.2523478,4.5890238,1126.8782473,6142.0,1.18003,4.35874,PC
74.6068965,9.1295659,4.8874071,2304.7237253,6142.0,1.18003,4.35874,FP
74.6065192,9.5163991,3.6758167,2377.6887561,6142.0,1.18003,4.35874,FP
1.9792573,4.1930997,1.6873516,2235.6640941,4001.0,0.756551,4.47278,PC
3.0766835,2.722618,1.2491751,18848.5607395,3163.0,0.1966,5.0701,CP
2.7029187,3.7942392,1.6998642,5132.6782834,3596.0,0.524573,4.71597,CP
9.4636148,5.45543,3.061,5050.0,4935.0,0.75,4.59823,PC
12.9696927,6.1709882,1.1129072,4085.6845383,5017.0,0.972753,4.38114,FA
1.3866519,12.9811619,2.3006751,14246.4665531,6286.0,1.07661,4.438,KP
0.7988525,4.00703,0.831,1700.0,4785.0,0.86,4.45252,APC
0.782765,1.7472713,1.2621481,519.1912192,4099.0,0.727642,4.52,CP
15.29859,,3.214,1187.0,4131.3,,,FA
13.4190392,12.4259675,5.9221882,4668.5368695,5184.9,1.69269,3.9254,FP
1.7771109,12.9084635,1.5669528,14073.5021163,5627.0,0.97906,4.45645,KP
0.5153654,12.0910878,1.0,37197.8857871,3558.0,0.617346,4.63662,PC
8.2754608,11.5451,3.755,6510.0,5515.2,1.39,4.24,CP
4.83266,4.9031,2.308,830.0,5485.4,1.83,3.9,FP
25.86696,7.41184,4.923,2240.0,5095.0,0.8,4.56,FP
18.8812961,3.61081,5.943,915.0,5924.0,1.35,4.14,PC
6.340315,20.517917,4.249306,25410.703288,6083.0,1.2666,4.28983,FP
5.84259,11.8252,3.747,2670.0,5707.0,2.2,3.76,CP
4.3474,10.753,4.684,3520.0,5618.0,1.79,3.93,CP
18.23603,10.0179,4.91,3090.0,6159.7,0.88,,APC
,14.2836,4.208,12640.0,6057.0,1.1,4.41,PC
12.3750537,17.1909846,6.6166181,4155.6104825,6173.5,2.36235,3.76326,FP
50.6939885,8.48837,4.068,11200.0,5216.0,0.78,4.6039,PC
4.08165,2.38239,2.691,460.0,5716.0,1.02,4.42,PC
1.30613,1.99844,0.634,560.0,4072.0,0.68,4.58,CP
7.57017,,0.916,1500.0,,,,APC
7.0846492,2.1949984,3.102328,591.5301151,5517.8,0.842833,4.57,PC
3.4373093,25.668105,4.3114755,15017.9801247,6046.0,1.94932,4.29639,APC
1.10071,4.67495,0.909,680.0,6409.0,1.59,4.14,PC
0.224195,5.59553,0.292,540.0,4079.0,0.68,4.58,CP
1.82738,8.96794,1.491,870.0,6130.5,2.89,3.58,PC
,1.8103101,2.8686583,3377.1602587,3323.0,0.308919,4.91599,PC
1.3808138,7.5531443,0.9133596,329.1752026,9431.0,3.83824,3.64947,APC
,3.7761104,5.0482027,1840.1196782,5650.08,0.874994,4.55536,PC
,2.4101533,8.7302689,367.8233419,6291.0,1.2336,4.34633,PC
5.1660127,4.1062551,3.01966,1263.5326305,5927.0,1.11457,4.37728,PC
1.9426003,,1.0206743,504062.379922,5780.0,,4.438,FP
14.3614789,5.0510341,4.0964994,2859.7577713,5283.0,0.946146,4.438,PC
7.397216,1.2711131,1.3164962,953.5477499,3342.0,0.407103,4.438,CP
0.6461571,15.3572514,1.1963822,6290.6211389,5256.8,1.14951,4.27128,APC
12.8900899,2.9698317,2.5413229,3520.6971104,3478.0,0.46769,4.76582,PC
5.5514857,2.0319062,2.0186927,1282.3227899,3478.0,0.46769,4.76582,PC
17.1217196,10.2267,6.507,131000.0,5762.0,1.0,4.44944,FP
15.6692322,2.6868893,4.562853,1393.3814802,4214.44,0.732115,4.52845,CP
1.6473887,15.7358835,1.3242991,32325.7685306,3556.0,0.594044,4.65625,APC
0.3711334,1.4062147,0.4918187,2322.6218151,3333.0,0.272233,4.95786,CP
18.685862,4.2075538,5.4844,1215.9529886,5926.0,0.987496,4.48242,PC
,10.2185,8.291,8735.0,5825.0,1.04,4.43,CP
9.0182016,3.54998,3.08,492.0,9671.0,1.78,4.33,FP
19.7580247,3.80858,3.198,483.0,9671.0,1.78,4.33,PC
16.6542431,11.9082,7.792,10168.0,6054.0,1.08,4.43,CP
8.7709021,12.5053,0.926,1107.0,6208.0,1.46,4.438,PC
17.8832414,6.4171164,4.3420932,6750.4878782,5426.0,0.776644,4.63305,PC
0.3438892,8.5611179,0.9696069,24850.3953805,3199.0,0.540483,4.70217,FP
0.9776805,3.3784252,0.7657397,965.3175192,4456.2,1.09813,,FP
4.4414275,3.0014777,1.393441,3375.8183277,3609.0,0.502498,4.73522,PC
8.5063687,2.5051088,2.8291905,968.2734253,4431.2,0.82124,4.45,PC
4.720489,14.6186346,1.8316316,47110.570638,3553.0,0.489916,4.74625,PC
,2.8398685,1.8522307,1219.8107094,4968.0,0.788051,4.55877,PC
14.1993538,2.7591068,2.5629666,1859.1571503,4045.0,0.631569,4.63657,PC
3.7369689,2.3797323,1.9917422,310.4978088,6092.0,1.32975,4.25,CP
19.1047019,2.9365337,3.2516728,1906.0596245,4195.0,0.675093,4.59888,CP
7.8728937,15.0953,3.7599578,14639.4155321,5070.0,1.26,4.47933,KP
0.515461,6.5688522,0.8502512,1462.4242309,5994.0,1.03783,4.44879,APC
6.1802614,13.7037465,4.1830206,5383.8458373,6513.0,1.73931,4.08,KP
12.8643168,17.4453322,4.7778345,6907.9754982,5365.0,1.82733,4.41,PC
10.6079445,11.6613557,12.7030565,1233.9391066,6481.0,3.2125199,3.54495,PC
3.7684981,12.5471,2.727,19800.0,5160.0,0.87,4.49546,KP
3.759205,3.1563691,2.9961712,892.1135724,6808.4,1.01507,4.59,PC
2.6266983,18.7969,4.087,10650.0,6475.0,1.77,4.0609,KP
1.7556616,1.7738475,1.3491032,444.0879481,4909.0,0.808741,4.52554,PC
24.4232697,11.2009,3.788,1920.0,6102.0,2.37,3.75,FP
2.3767548,23.4044,3.225,7940.0,6931.0,2.57,3.8,FP
3.4252563,14.3752921,2.4617762,14223.1726719,5540.0,1.11655,4.42136,KP
7.1853092,2.12356,2.347,800.0,4562.0,0.74,4.56,PC
6.5857043,13.2476,2.777,1420.0,5908.4,2.88,3.55,PC
,3.35556,6.71,390.0,5824.0,1.69,4.0,PC
1.2311781,17.567,2.756,3562.0,6589.1,1.53,4.21,PC
4.278752,5.33342,4.11,220.0,4971.0,3.5,,PC
15.7925628,4.82429,2.823,1190.0,5600.0,1.37,4.16,FP
3.8865992,14.0296,2.909,590.0,4731.6,5.67,,APC
34.7769296,12.9584,5.598,1383.0,7505.2,1.96,4.09,PC
2.6473916,2.737769,2.8595222,568.2994163,5748.0,1.1287,4.34,PC
36.8382429,3.7858994,4.9462843,965.1649482,5363.1,1.2099299,4.08,PC
5.9910569,2.3197704,3.4644509,411.3820085,5711.7,1.12148,3.84,PC
11.3543085,9.40688,3.414,2190.0,6421.0,1.92,3.98,FP
11.994832,3.11124,3.374,1260.0,5567.0,0.86,4.56,PC
14.9315582,1.58293,4.729,590.0,4779.1,0.61,,PC
1.4853364,4.86539,1.302,650.0,6137.7,1.51,4.19,FP
8.3272872,5.183,2.517,2970.0,5632.0,0.89,4.54,PC
11.2347982,12.196,6.217,4780.0,6016.4,1.72,4.01,CP
1.5411764,3.17311,1.535,1510.0,4307.3,0.77,,PC
3.4024655,15.364,3.141,14990.0,5822.0,1.21,4.3,PC
10.7668398,10.5027085,4.2439843,1933.6811005,5394.0,2.3196101,4.4,PC
1.426951,8.8281188,1.3367863,2881.7106387,5421.0,1.02349,4.6,APC
6.6153188,2.2695325,2.3345844,1341.3720224,4157.0,0.603418,4.59257,PC
,7.8938765,7.474737,4407.5735305,5459.0,1.17142,4.27837,PC
5.92777,20.4068988,2.5599954,12984.5364661,8343.0,1.55754,4.36705,APC
10.1004307,17.4827,4.977,13680.0,6519.0,1.49,4.22,FP
,2.6595119,2.0935301,1704.3313705,4242.0,0.652251,4.62878,PC
8.3761316,9.53663,1.976,9060.0,5376.0,0.9,4.49858,PC
2.4087648,2.23597,1.881,590.0,5376.0,0.9,4.49858,PC
7.795385,1.8939264,1.6941573,2783.9129229,3356.0,0.352909,4.8711,PC
1.5746828,22.9576146,1.9286406,77503.5100766,3273.0,0.579963,4.66823,PC
10.655694,11.7630857,7.8236322,2103.6578759,6715.0,2.49897,3.79727,CP
3.7382381,4.774123,2.975208,1316.4622757,5938.0,1.2906801,4.25146,CP
2.5574812,17.7879,1.053,1860.0,5844.0,1.13,4.33,APC
1.6284288,12.9621642,2.368249,13798.6701483,5700.0,1.0941,4.39502,KP
2.955314,13.1598,3.031,6470.0,7837.0,1.58,4.31121,PC
5.3262922,2.6350944,2.2585228,1501.6874101,4066.0,0.658727,4.60684,PC
3.1413825,13.070864,4.4361226,5433.0348726,6534.0,1.73409,4.09026,KP
1.6751568,13.2366563,2.2718194,17781.0520005,5457.0,0.963518,4.44807,KP
13.5853506,15.2559264,4.703902,3149.5795009,8389.0,1.69485,4.29787,PC
2.8972041,4.096,1.958,640.0,5879.0,1.55,4.09,PC
14.9695925,3.04784,5.832,430.0,6456.0,1.46,,APC
17.3051476,2.7663379,3.4976316,657.1128437,5824.0,0.923281,4.53,PC
1.6951056,3.11352,3.238,370.0,6796.0,1.61,,PC
1.5339665,4.28924,2.128,470.0,6694.0,1.92,4.02,APC
4.9377227,2.8269897,2.1294254,844.8199092,5862.0,0.955756,4.51783,CP
1.9785151,2.69714,1.282,500.0,6317.0,1.23,4.35,FP
0.7951534,9.70612,0.912,1920.0,6811.0,1.96,4.02,FP
2.3933087,2.03235,5.507,150.0,6393.0,1.72,4.08,PC
2.5577037,3.9587,2.577,530.0,6039.0,1.7,4.03,PC
6.3951381,2.10043,4.047,510.0,5563.0,0.98,4.45,PC
5.9016526,13.6737,2.417,2450.0,6127.0,1.74,4.02,PC
5.4927168,18.5905,7.906,5290.0,9623.0,2.37,4.08,APC
2.6788253,5.07891,2.49,350.0,6863.0,2.19,3.93,FP
6.8979432,2.18563,3.401,550.0,6016.0,0.99,4.49,PC
6.9551801,2.29124,2.062,770.0,4742.0,0.75,4.57,PC
1.0021853,5.0155627,0.5001924,2319.9972324,5071.0,0.874822,4.48308,APC
2.0944084,1.39836,4.133,320.0,5298.0,0.77,4.62,PC
5.563087,9.04133,4.533,2520.0,5491.4,1.72,3.85,APC
2.0988541,1.66554,4.365,350.0,5531.0,0.97,4.45,PC
4.6410823,2.86438,2.849,660.0,5809.0,1.12,4.36,PC
7.1858029,13.1612,4.2542613,11192.4995247,5758.3,1.19,4.3,CP
23.3418536,9.7267129,6.4129373,6473.602151,4944.0,0.824284,4.51,CP
49.2445599,10.3670919,6.5807145,15606.4614867,4944.0,0.824284,4.51,CP
8.011385,11.7844,5.197,7890.0,5923.0,1.29,4.25,PC
2.3018922,12.146,3.706,1260.0,6919.0,3.45,3.54,PC
11.7248927,8.72604,5.928,8540.0,5980.0,0.91,4.56,PC
,10.9718,8.943,4240.0,5822.0,1.75,3.97,CP
3.5104148,1.328654,2.0,308.8285985,4020.0,0.639371,4.438,PC
,11.1787,4.646,21624.0,4490.0,0.74,4.55,PC
8.1484094,10.1405034,3.168587,13497.6071224,5320.0,0.873132,4.52,PC
16.7224532,9.46753,4.223,11640.0,5560.0,0.88,4.54,PC
6.6857865,9.65352,2.896,6690.0,6144.3,1.13,4.4,PC
,12.0956,8.475,5180.0,6421.5,1.64,4.12,PC
16.4452725,9.85518,3.038,11810.0,5278.0,0.88,4.51,PC
31.9919595,,8.8239957,13054.0547159,5780.0,,4.438,PC
94.0997954,14.5890881,4.8738442,20525.1201107,4696.7,1.0143,4.54,CP
2.9103781,12.2597,3.606,1480.0,7340.8,3.5,4.09,PC
0.985586,5.2012051,1.5285482,1343.3387762,5799.4,1.38013,4.11,PC
20.186539,3.283981,1.866565,1006.041833,6101.0,1.01859,4.48196,FA
12.7187255,2.5924633,3.1582562,1144.1789073,4036.3,0.661076,4.65,PC
22.0819969,2.28729,3.073,1019.0,4036.3,0.66,4.65,APC
1.4118418,8.14924,2.702,520.0,7839.6,3.52,4.13,PC
4.1133928,,2.7670768,24315.2652878,5780.0,,4.438,PC
7.5427509,10.8099759,6.4481914,3098.3066655,6349.8,1.86619,4.11,CP
21.0689935,15.3646915,3.7404027,3392.7700746,5441.0,1.98859,4.41,FP
7.9940367,2.5576021,4.271047,404.6194381,5846.29,1.25324,4.26525,CP
2.1811989,18.7156,0.428,2300.0,6125.96,1.46,4.17403,APC
2.3114203,13.1879107,2.7479753,14975.1986739,5785.79,1.07008,4.39543,KP
8.5234958,12.0756,2.444,18942.0,5238.0,0.84,4.54438,KP
1.4468993,4.98711,0.779,549.0,5238.0,0.84,4.54438,CP
4.8580501,,5.7405699,11067.0819039,8303.0,,4.438,PC
2.8126485,12.0658006,2.8737522,13994.0625365,5700.0,1.00957,4.39704,KP
9.0702531,5.7395383,1.9063647,3806.1953378,5509.1,0.916742,4.52,FP
5.436841,7.79881,2.335,2660.0,7980.0,1.49,4.37685,PC
2.3701119,3.0793796,1.8215643,2049.0263458,4007.0,0.684741,4.56359,PC
8.3848067,11.5945537,4.5181283,11925.6417552,5757.5,1.02264,4.29,PC
6.2636501,17.7665063,5.3639991,7043.2784811,6969.2,2.04438,4.17,FP
16.0475029,19.3344,3.334,13630.0,6337.5,1.6,,FP
8.0149323,9.5021286,4.6198374,4426.4689118,5886.2,1.3302799,4.25,APC
9.8302309,27.5606205,4.0164674,5116.722044,6683.6,2.86532,,PC
17.7859152,12.0078948,4.2520718,6535.8664276,5834.0,1.38395,4.25,PC
4.2002507,14.9915,2.627,25670.0,5709.9,0.91,4.53,PC
24.7373412,1.8439453,2.069051,6560.492087,3131.0,0.215535,5.05701,KP
3.7779418,1.5659937,1.4759325,3469.450739,3131.0,0.215535,5.05701,KP
3.5511203,13.8379,2.634,19660.0,5321.0,0.98,4.42,PC
2.7754004,15.2778,3.142,8510.0,5905.0,1.62,4.05,PC
4.0483695,13.766,2.896,12060.0,6054.0,1.24,4.3,PC
5.0182311,13.248,2.301,16210.0,5487.0,1.02,4.41,PC
3.7257237,11.5792771,2.38162,8787.4795537,5698.0,1.1429501,4.33,PC
3.9704457,11.7222736,3.7793044,3689.4781363,5840.0,1.89732,3.9,PC
4.2102425,8.4263554,2.9567547,9271.0628122,4927.6,0.816613,4.52,PC
5.9839451,10.7016592,5.3886513,3826.4375501,5609.0,1.71761,3.96,CP
3.4843271,15.9782,3.522,10320.0,7250.0,1.57,4.26,PC
13.1147744,9.79059,4.318,3890.0,5496.1,1.54,4.04,PC
18.3877081,6.3790962,6.405153,1191.0283192,6382.7,1.76557,4.05,CP
2.9887654,14.0699828,2.9847247,15493.9490407,5639.0,1.12141,4.34,CP
6.0027375,8.72806,4.164,6100.0,5633.0,1.08,,FP
3.5985851,11.8109,4.015,6710.0,6303.0,1.45,4.21,PC
4.5815438,15.1889,3.367,19550.0,5525.0,1.07,4.37,PC
4.4817684,19.0204,2.186,21180.0,6734.0,1.25,4.41,PC
3.1711207,13.924729,3.6276575,8504.6805867,6140.0,1.45618,4.18,PC
3.8229149,13.5313,3.171,11780.0,6166.4,1.21,4.34,PC
3.7494409,13.2544,2.452,4860.0,7899.0,1.89,4.16,PC
3.4580018,14.7324849,2.6231719,10218.255838,6427.8,1.2663,4.35,PC
3.7146478,15.2308,3.835,12620.0,5783.0,1.32,4.21,KP
3.1901569,15.146461,1.8262867,3648.2442456,6474.57,1.98958,4.26363,FP
3.397862,18.3834,4.502,9960.0,6590.0,1.83,4.05,CP
3.5838508,12.4141,3.085,12480.0,5450.0,1.08,4.35,PC
3.0183134,9.10865,2.78,8960.0,5238.0,0.93,,PC
4.52074,13.7321,4.175,8520.0,6050.0,1.49,4.14,CP
4.6965638,16.2589,3.056,12380.0,6502.7,1.43,4.25,PC
4.0266483,1.90189,2.312,754.0,5276.5,0.78,4.6,FP
9.5835608,12.6233,2.405,1150.0,5781.0,1.91,3.89,PC
5.4566563,10.9408,3.783,4160.0,5674.8,1.72,4.04,CP
3.587158,10.0104,1.23,3120.0,6495.7,1.75,4.26,PC
61.6277,11.7392,6.401,8878.0,5581.0,1.07,4.16,CP
2.4238226,12.2562719,2.2484015,16167.1783697,5410.0,0.93,4.47919,KP
0.7460577,1.77725,1.754,240.0,6162.0,1.13,4.4,PC
8.493027,20.982,3.733,20750.0,6287.0,1.41,4.23,FP
3.4559382,,4.21,2840.0,9290.0,,4.08,PC
1.4711386,6.70217,1.677,839.0,6514.0,2.19,3.88,PC
2.682814,23.5198,0.987,1080.0,8528.0,5.28,,PC
3.817421,3.32507,2.47,1000.0,6033.7,1.02,4.47,APC
16.2709828,6.81631,1.835,5870.0,4811.0,0.87,4.45,APC
3.6039259,9.20389,3.737,940.0,7080.0,3.05,3.67,PC
5.73436,21.0528,1.146,17740.0,4405.0,0.86,4.41,FP
4.1554362,11.1924,6.088,1020.0,6352.0,3.53,3.44,PC
13.4758478,1.9840882,2.0643913,708.9461601,4111.0,0.618173,4.6461,CP
5.3376282,16.1323,2.143,2060.0,4825.0,3.5,,PC
6.0210332,18.8835,2.211,7500.0,7668.0,1.93,,PC
7.234064,18.5228447,6.0205683,10621.8735536,6770.0,1.73783,4.11942,APC
1.3326579,11.5968325,1.5960595,37285.6090775,3947.0,0.594491,4.65587,PC
4.9088819,15.9619759,5.5607357,5548.8279627,6606.0,2.09179,3.93691,KP
20.6006151,8.1782864,1.4716288,12106.6702221,3821.0,0.494575,4.74216,APC
1.4509175,20.5418,1.123,7270.0,6472.0,1.24,4.37386,PC
2.2338786,3.1159001,3.0400001,318.9211436,6422.3,1.65992,4.10848,FA
4.724665,12.5337443,4.3082924,6163.2889314,5385.7,1.5727,4.4,PC
1.1645141,6.3506237,1.648221,1828.5119817,5979.0,1.23369,4.29665,APC
3.3639254,3.0449863,3.3430495,422.0610761,5890.3,1.28018,3.92,CP
13.0393586,3.3482223,4.9218325,625.5995687,5890.3,1.31383,3.92,CP
2.1538959,16.0166732,2.1776943,96363.0926604,3148.0,0.483749,4.75166,FP
0.7320175,5.16324,2.577,4520.0,5458.0,0.81,4.4,FA
13.3572104,19.2978,4.947,29950.0,6636.1,1.12,,PC
15.2010859,21.1122163,8.2467072,35221.1348039,6042.0,1.0687701,4.43,PC
4.8103214,,3.1996589,16651.539925,5860.3,,4.3,PC
2.2687617,12.4983488,2.834542,13217.8124266,5690.0,1.0785,4.38,PC
1.8531628,13.5946,2.019,34220.0,5355.0,0.68,4.46,PC
6.3187442,16.8683,3.504,28370.0,4961.0,0.98,4.43,PC
8.2500143,11.8684,3.317,2250.0,7386.5,1.59,4.2,PC
12.4724734,12.11,3.649,23020.0,4966.0,0.79,,PC
11.1452784,2.0671456,1.3947705,566.2736451,5302.58,0.848675,4.53515,CP
10.3558635,17.6401,3.548,18740.0,5896.0,1.26,4.27,PC
2.4125012,13.7942,1.209,10860.0,6190.0,1.22,4.34,PC
1.2207037,17.4662,2.186,25580.0,5991.0,1.06,4.43,PC
0.5474737,10.9219,1.789,1430.0,5073.0,2.84,3.5,FP
