Orbital Period,Planetary Radius,Transit Duration,Transit Depth,Star’s Effective Temperature (Kelvin),Star’s Radius (in solar radii),Star’s Surface Gravity (log10(cm/s²))
4.331392455,38.82,3.7278,200400.0,5655.0,0.854,4.472
345.1846728,44.91,6.5468,29989.0,5712.0,0.971,4.424
9.58405667,99.66,6.82752,119630.0,5605.0,2.275,3.813
5.2436612,1.1,11.39,88.3,6598.0,1.145,4.387
3.7789374,0.48,10.767,56.0,5017.0,0.605,4.653
1.88984957,73.04,19.45,249670.0,5328.0,0.716,4.571
82.97062172,,8.22,,,,
5.22422449,,4.56,,,,
2.49904083,1.04,2.651,128.2,5525.0,0.93,4.458
1.99567242,0.75,3.58,18.0,6773.0,1.69,4.063
0.89879279,0.57,1.031,26.6,6224.0,1.096,4.373
16.434352831,25.25,5.15682,45700.0,5963.0,1.134,4.322
0.566793818,1.17,4.929,100.3,5707.0,0.828,4.538
0.566797474,1.04,2.708,98.8,6046.0,1.007,4.478
1.585673651,50.53,3.20763,44116.0,6117.0,1.025,4.457
14.797219157,47.71,7.61037,252700.0,6343.0,0.931,4.495
6.49066214,33.46,3.47128,195090.0,4448.0,0.563,4.684
7.11879848,41.17,4.11282,107660.0,5578.0,0.754,4.601
6.99510404,216.92,1.7556,71.8,3681.0,229.908,0.25
22.50053441,,7.44,,,,
2.897829967,54.35,3.17788,163090.0,6318.0,1.077,4.366
4.88698386,1.2,1.127,125.4,6152.0,1.009,4.464
0.706428634,47.64,1.75182,372130.0,4429.0,0.736,4.569
10.8632531,19.93,37.68,188.2,5896.0,0.914,4.516
1.46842648,40.3,6.6666,151000.0,5539.0,0.959,4.381
4.305917719,71.49,5.61993,361390.0,6502.0,1.037,4.44
1.28659726,,3.53,,,,
8.47484677,1.35,2.067,217.8,5564.0,0.785,4.587
2.535389624,16.24,2.902,418.1,5488.0,0.706,4.629
13.56092626,,2.53,,,,
1.627538928,1.42,5.583,39.0,6854.0,2.088,3.934
1.506503686,178.15,5.02151,477100.0,8751.0,2.352,4.026
1.679585725,28.99,7.34648,101790.0,4462.0,0.554,4.7
5.40346248,108.46,7.6494,261350.0,6350.0,1.984,3.921
34.0357766,1.05,3.849,386.6,4367.0,0.501,4.739
0.824851807,78.0,1.93637,30099.0,5658.0,1.654,3.903
0.82484293,97.92,1.383,618.6,4148.0,41.424,1.458
4.4473549,1.52,18.99,203.6,5531.0,0.764,4.597
42.48452259,,4.16,,,,
7.51509713,1.23,2.62,187.1,4867.0,0.696,4.63
7.51514595,35.8,3.54486,117460.0,5624.0,0.777,4.516
19.230038188,186.53,7.04412,266180.0,7703.0,2.916,3.844
21.120005744,31.2,2.05573,13054.0,6195.0,1.598,4.069
0.82206761,91.21,3.8281,26190.0,6531.0,1.921,3.962
4.74701479,13333.5,2.464,3622.0,6531.0,1.921,3.962
1.96682825,1.18,1.645,214.3,5595.0,0.796,4.581
45.035589512,82.4,9.8341,404840.0,6484.0,1.153,4.386
4.237447181,2.26,0.3792,350.1,5993.0,0.993,4.425
4.0953585,7.76,44.35,226.8,6839.0,1.7,4.094
0.92623983,1.16,1.267,411.4,4494.0,0.591,4.692
3.10197712,2.64,7.083,124.6,8709.0,1.797,4.232
2.618414643,109.33,4.99923,200860.0,8143.0,2.361,3.96
2.61844178,2.16,3.203,45.1,5088.0,3.293,3.502
19.407958161,44.96,6.09676,142060.0,5702.0,0.799,4.485
0.933747375,8.93,5.974,198.9,6224.0,1.024,4.454
37.910213899,29.45,3.11152,103470.0,4623.0,0.56,4.686
3.74785307,9.04,3.444,145.9,4929.0,7.7,3.001
3.747835042,141.7,5.28519,188920.0,8529.0,3.065,3.769
0.94754848,224.79,1.7347,11348.0,3246.0,0.2,5.087
1.75643185,0.58,2.397,51.6,5696.0,0.812,4.57
1.756466865,87.4,4.7781,188220.0,5726.0,1.465,4.077
33.159475806,146.47,9.01353,222170.0,7967.0,2.379,4.001
46.14869106,114.2,19.092,349630.0,5383.0,1.935,3.908
60.2976774,63.57,14.2561,315890.0,5995.0,0.977,4.434
0.875197345,0.73,0.052,0.0,5855.0,1.796,3.999
13.2298203,1.5,3.566,157.8,6049.0,1.176,4.353
3.71840884,0.84,3.611,77.2,5982.0,0.96,4.493
1.703347524,47.62,3.3039,504410.0,5325.0,0.648,4.657
1.70332915,0.86,1.663,98.5,5749.0,0.864,4.547
20.413812,16.5,5.806,496.4,5514.0,0.826,4.569
5.32737192,0.7,2.226,107.7,4905.0,0.679,4.593
67.41958542,49.46,7.645,182170.0,6071.0,0.962,4.425
7.363572395,82.22,5.7545,129700.0,6793.0,1.508,4.208
5.90260586,1.26,1.832,337.7,4960.0,0.707,4.627
33.693201537,68.86,7.44219,508770.0,5427.0,0.899,4.448
22.80265,2.36,19.34,53.1,5011.0,3.324,3.321
1.120997701,66.58,11.243,145.6,6720.0,4.845,3.373
1.874967748,378.99,10.0159,31526.0,4588.0,18.328,2.232
29.9315174,1.58,2.53,353.0,5551.0,0.809,4.57
0.602277579,0.78,2.38,34.6,6510.0,1.228,4.256
2.40440112,0.42,5.49,27.1,5433.0,0.769,4.55
21.926779,1.26,10.05,198.6,5853.0,0.868,4.544
25.706001174,67.11,10.969,464960.0,5642.0,0.903,4.498
27.2173855,1.34,3.268,155.9,6263.0,1.019,4.404
501.90703,1.83,12.43,306.9,6316.0,1.036,4.413
6.27651592,0.65,1.973,166.0,3914.0,0.515,4.748
3.115304946,61.66,4.88748,149520.0,6367.0,1.087,4.419
16.214474,3.53,4.149,161.7,6801.0,2.637,3.833
12.422524,0.86,13.55,33.9,7225.0,1.414,4.281
12.4269264,1.66,21.826,126.6,5349.0,1.505,4.044
12.4261809,1.88,29.09,92.2,5948.0,1.432,4.106
0.61810542,39.52,6.666,12264.0,5371.0,0.949,4.403
1.06995136,0.9,1.322,54.8,5869.0,1.221,4.274
2.158398259,101.02,8.1633,93038.0,5210.0,1.946,3.778
359.534371,64333.8,24.205,5732.0,5087.0,5.899,3.183
0.9951412,0.22,5.588,101.7,3325.0,0.109,5.364
534.86668,4.3,8.19,565.0,6668.0,1.791,4.074
43.535891,1.86,4.712,576.6,5481.0,0.778,4.592
1.39797542,0.49,9.06,43.2,5074.0,0.761,4.536
2.2127498,0.68,3.054,22.7,6195.0,1.405,4.106
0.776976021,48.15,1.95401,21245.0,5999.0,1.042,4.423
2.25353739,96.65,5.74622,182830.0,6951.0,1.662,4.119
17.99646148,114.45,4.65638,62755.0,5684.0,2.249,3.788
1.386249249,78.6,2.99104,47188.0,6226.0,1.594,4.135
0.53482911,0.54,0.996,704.0,3229.0,0.201,5.08
0.566799833,1.27,5.543,198.0,5488.0,0.789,4.584
0.566795728,0.64,2.79,18.9,6130.0,1.393,4.151
14.665759784,67.17,3.65814,336980.0,5385.0,1.002,4.369
0.566780836,0.75,4.937,60.9,5949.0,0.962,4.493
4.7368156,0.6,2.84,35.3,6088.0,1.011,4.456
15.44605962,52.93,4.5963,330910.0,5838.0,0.897,4.529
1.790518325,32.19,3.34624,61542.0,6586.0,1.219,4.319
40.7698541,1.87,2.997,239.8,5884.0,1.21,4.306
129.222771,2.01,7.272,445.3,4934.0,0.809,4.515
1.03905082,0.87,3.035,43.8,6558.0,1.28,4.239
0.503201954,2.99,0.167,43.0,6157.0,2.306,3.827
7.140373046,61.56,7.07032,205260.0,5945.0,1.333,4.168
53.647084859,142.04,19.9499,219100.0,5261.0,2.943,3.506
2.496328637,112.28,2.73115,20527.0,6757.0,2.615,3.842
16.31328124,30.85,4.45731,71589.0,6008.0,1.006,4.44
1.721313779,83.69,3.54768,534620.0,5960.0,1.073,4.371
5.01880305,1.08,1.823,98.7,6220.0,1.083,4.398
1.50650745,1.13,2.622,27.8,6839.0,2.02,4.003
8.209514329,149.52,4.14104,141390.0,6258.0,2.111,3.882
3.431126546,47.48,2.7986,40248.0,5815.0,0.969,4.349
1.583334941,52.0,4.4854,177070.0,5846.0,0.953,4.472
23.59919017,,2.05,,,,
8.429438192,49.49,3.94306,456350.0,4268.0,0.68,4.602
299.70688,1.15,15.39,230.7,5606.0,0.76,4.597
14.461834,1.05,7.156,80.2,5457.0,1.196,4.239
7.9320191,1.04,8.18,125.1,5219.0,0.905,4.441
1.374249107,96.85,5.3181,136660.0,7053.0,2.121,3.958
8.4804737,1.85,6.157,337.0,6092.0,0.998,4.471
0.94242156,,1.89,,,,
4.994773558,62.69,4.48893,259760.0,6253.0,1.181,4.271
1.105094098,267.59,4.38191,730500.0,8011.0,2.927,3.773
6.842939,,2.8,,,,
0.8170226,57.56,2.974,167700.0,5780.0,1.0,4.438
4.48538145,0.96,2.297,168.1,5654.0,0.737,4.607
19.40669392,57.97,5.27765,464520.0,5622.0,0.778,4.588
7.143708297,44.78,5.83451,202680.0,5655.0,0.992,4.386
0.952377862,28.44,4.0869,2122.3,5662.0,0.863,4.524
3.521050679,256.2,3.5323,4879.8,5149.0,6.619,3.109
4.84847245,1.51,0.874,554.7,4137.0,0.647,4.625
1.941635737,59.71,2.46683,69814.0,6525.0,1.161,4.381
0.539445498,68.65,2.2821,25302.0,6486.0,1.456,4.174
20.7106853,89.55,42.737,1003.0,6956.0,2.888,3.738
2.521245368,56.59,4.24027,418380.0,5605.0,0.854,4.486
2.52122764,0.91,2.249,127.3,5546.0,0.81,4.575
2.5212708,0.81,2.706,163.3,5110.0,0.637,4.674
8.202869679,110.46,7.29811,345940.0,6060.0,1.643,4.059
11.8436119,1.41,6.044,199.3,6077.0,0.999,4.471
3.442714533,47.02,3.36034,60039.0,5819.0,0.861,4.501
475.91706,28.22,22.86,967.3,5334.0,1.004,4.372
0.858285844,0.9,1.799,43.4,5945.0,1.346,4.196
4.88446644,0.84,2.057,221.0,3883.0,0.517,4.725
8.9772888,1.79,4.72,97.5,5597.0,1.699,3.963
3.03359398,1.55,4.026,95.6,5557.0,1.616,4.037
21.9139549,10.39,3.271,584.4,3638.0,0.42,4.844
6.238315363,0.7,2.501,82.9,4914.0,0.724,4.61
9.3888216,20.91,4.154,192.7,5846.0,1.24,4.278
2.115510941,191.42,7.2877,415160.0,7563.0,2.638,3.883
1.015044104,1.98,10.994,158.2,5910.0,1.124,4.318
3.711013336,55.69,3.31024,24989.0,6338.0,1.247,4.256
2.97606298,5.65,4.124,72.2,5321.0,6.669,3.158
2.97586085,0.85,4.513,105.9,5481.0,0.835,4.508
14.658013949,121.59,3.03316,129640.0,5146.0,1.626,3.986
18.839487435,45.2,5.62797,182720.0,6208.0,1.024,4.454
0.555973803,1.9,1.271,75.3,5445.0,2.117,3.776
4.426344495,78.3,5.84235,276140.0,6228.0,1.226,4.277
0.957823876,110.91,3.7232,104690.0,5908.0,2.033,3.865
5.024768971,42.15,3.82433,53046.0,6322.0,0.989,4.444
30.960216668,62.08,15.4308,340410.0,5291.0,0.926,4.423
2.470283788,157.82,7.8391,193830.0,7823.0,2.675,3.885
1.23516416,0.92,4.713,64.6,6249.0,1.076,4.428
1.23513471,0.7,5.44,42.8,5930.0,0.997,4.436
0.8903331,20.96,2.643,134.1,4981.0,18.374,2.437
20.000242814,21.57,5.0042,13138.0,6373.0,1.047,4.438
10.217121652,81.1,4.35647,205220.0,5931.0,1.349,4.196
0.618060842,0.51,1.892,25.1,5339.0,0.793,4.503
0.759764419,138.54,5.72501,393270.0,5807.0,1.909,3.93
2.6528082,1.17,2.297,153.1,5778.0,0.935,4.48
21.539269242,53.0,5.32432,143750.0,6136.0,0.933,4.487
5.270733213,37.93,2.7822,293640.0,4348.0,0.678,4.601
2.43135542,1.07,1.401,123.6,6231.0,0.955,4.488
12.4232158,1.3,17.67,261.5,5497.0,0.809,4.577
4.3206933,1.66,50.68,147.9,6225.0,1.031,4.45
16.486796364,46.92,7.06797,48943.0,6020.0,2.097,3.86
5.7768734,3.13,5.762,71.0,5473.0,2.162,3.796
20.148807707,68.52,8.52557,526950.0,5547.0,0.918,4.447
0.687772143,46.27,2.56725,40368.0,5885.0,0.933,4.413
0.843651274,39.98,2.80468,305450.0,5220.0,0.695,4.578
1.142946648,43.5,3.40234,412550.0,5058.0,0.608,4.651
7.217010987,89.71,4.4215,78714.0,6047.0,1.211,4.246
9.72869627,42.47,5.628,252.2,6881.0,1.351,4.301
0.566791802,0.66,2.2,49.3,5691.0,0.887,4.544
2.245738777,99.05,8.61629,483490.0,6508.0,1.312,4.287
2.24572117,0.74,3.88,48.2,6158.0,1.026,4.455
0.566801906,0.55,1.626,89.7,4208.0,0.583,4.662
2.316171991,49.53,4.03025,251480.0,5932.0,0.795,4.58
12.54474243,1.88,1.24,263.1,5767.0,1.159,4.316
0.56680208,,1.22,,,,
0.566810701,1.49,6.19,200.0,5593.0,0.752,4.584
0.566813319,23.19,3.752,129.1,6108.0,1.03,4.466
28.787257509,91.26,13.953,49618.0,5154.0,3.981,3.461
0.835315046,30.54,2.45449,16876.0,5009.0,0.69,4.584
3.07551068,0.84,1.683,46.1,5763.0,1.242,4.256
26.0164225,61.04,4.1768,41109.0,6287.0,1.28,4.231
6.29340543,1.08,3.024,96.4,6214.0,1.076,4.442
593.19521,1.63,25.65,227.3,6103.0,1.03,4.391
0.706430188,0.41,1.301,50.8,5037.0,0.568,4.689
7.7021729,0.85,3.987,74.6,5618.0,0.969,4.449
0.78430061,1.14,2.952,254.7,5176.0,0.681,4.589
2.665875491,67.43,7.59461,161390.0,6234.0,1.159,4.351
2.6658312,0.99,5.771,40.8,6276.0,1.353,4.17
1.5765874,15.68,15.18,29.2,6742.0,3.138,3.688
2.52557582,0.62,2.32,35.4,5821.0,1.036,4.421
8.2927558,1.01,4.784,103.3,6146.0,0.943,4.497
22.786522,1.45,2.197,228.3,6146.0,0.943,4.497
28.027891356,31.3,17.3269,243230.0,5231.0,0.544,4.721
2.028512246,50.28,5.00309,121560.0,6105.0,1.025,4.412
1.33256167,0.63,3.743,59.5,4895.0,0.828,4.502
1.332567821,0.96,3.4844,31.0,6600.0,1.681,4.047
1.332545609,28.37,3.997,278.2,5154.0,16.486,2.435
1.33256256,16.03,3.088,174.9,4601.0,12.581,2.321
1.33258981,0.67,3.987,78.4,5309.0,0.763,4.595
1.33258375,0.84,4.081,60.9,6108.0,0.997,4.471
8.9648813,28.97,61.23,454.5,6543.0,1.159,4.382
1.284241817,1.18,1.965,166.5,5849.0,0.919,4.517
2.161583501,29.61,4.0537,50163.0,5888.0,1.219,4.167
8.7396758,3.29,3.866,1431.0,4406.0,0.628,4.643
0.535493486,1.42,2.57,54.0,6328.0,1.864,4.035
15.9474242,1.21,1.127,191.7,5472.0,0.877,4.44
24.261683827,58.48,7.1617,192280.0,6151.0,0.983,4.473
32.532521502,24.35,13.3991,83468.0,5845.0,0.838,4.558
50.0122,1.2,3.426,210.4,5357.0,0.814,4.503
4.627775175,32.62,3.4079,5675.1,5845.0,0.874,4.541
28.7850347,2.5,2.102,102.9,6581.0,2.42,3.824
5.60682001,1.04,2.714,150.7,5699.0,0.853,4.553
6.096030635,406.97,18.4531,901660.0,7598.0,2.692,3.867
31.953038766,47.96,8.0461,17703.0,5524.0,2.734,3.693
5.9371708,1.17,4.954,157.1,5475.0,0.923,4.426
0.577844035,18.93,4.291,320.4,5693.0,0.816,4.57
2.630090609,83.5,13.6817,516930.0,6315.0,1.108,4.292
43.204596783,43.15,15.0402,202490.0,6003.0,0.932,4.507
1.75147897,1.8,7.89,76.7,6823.0,2.037,4.04
3.17796408,0.74,0.542,47.7,5061.0,0.841,4.488
3.66520844,0.82,3.308,65.8,5579.0,1.029,4.389
3.05293416,1.18,2.155,227.5,5311.0,0.788,4.588
12.834857,1.73,2.092,293.9,5492.0,1.016,4.389
36.2530992,1.43,4.73,152.1,6002.0,1.081,4.424
4.02321842,0.48,2.162,81.2,4671.0,0.528,4.721
7.5017934,1.32,4.271,134.8,6321.0,1.125,4.417
0.912351255,1.46,1.072,111.8,5481.0,1.036,4.369
12.4701111,2.06,3.616,89.7,5623.0,2.109,3.877
3.495457889,84.49,6.9796,114620.0,8529.0,1.558,4.249
5.8229815,1.36,2.8,281.6,5704.0,0.804,4.575
4.01668015,22.11,2.2828,38007.0,5448.0,0.794,4.497
1.89134156,0.99,5.891,68.4,6387.0,1.105,4.41
2.881100027,446.29,9.43866,662830.0,8104.0,3.369,3.675
0.806277023,0.89,7.275,70.8,6122.0,0.996,4.471
0.513482156,0.83,2.732,91.6,5495.0,0.882,4.495
225.66716,1.94,16.6,342.9,6363.0,1.035,4.444
4.24748886,1.01,3.053,121.0,5807.0,0.922,4.524
1.000012952,2.12,1.221,36.0,5176.0,3.605,3.534
0.878803439,51.97,2.74503,410720.0,4524.0,0.737,4.566
1.560158562,45.91,3.4248,240160.0,4926.0,0.749,4.548
34.188302705,74.5,3.01179,118440.0,5757.0,1.345,4.134
8.65303996,1.88,1.091,497.0,5301.0,0.84,4.528
8.65311903,0.85,1.273,206.8,3929.0,0.55,4.705
12.4253812,1.14,19.781,115.3,5925.0,1.066,4.412
12.42555999,4.72,28.083,2964.8,4922.0,0.704,4.576
12.4257442,8.43,29.122,936.0,8691.0,2.193,4.072
12.4254241,2.17,24.98,378.9,5853.0,0.895,4.529
2.991884392,40.11,7.5583,123880.0,6596.0,1.094,4.4
1.795273026,55.26,7.3232,125420.0,6363.0,1.012,4.456
0.755109271,0.47,2.619,23.2,5606.0,0.962,4.39
0.755101141,0.19,3.371,76.7,3256.0,0.207,5.071
1.75251585,1.02,3.489,125.9,5952.0,0.844,4.554
1.752450163,0.79,3.0255,55.5,5779.0,0.99,4.364
8.27923132,1.08,2.355,164.9,5631.0,0.847,4.557
2.212877035,69.18,4.66961,376200.0,6153.0,1.0,4.405
0.845097627,0.78,1.873,86.5,5252.0,0.783,4.593
17.445640466,63.46,6.08966,334160.0,5759.0,0.945,4.481
14.313157391,34.98,8.90236,21567.0,5750.0,2.379,3.703
0.676990194,37.5,1.69459,20506.0,5813.0,0.816,4.568
0.515875396,7.22,1.21,1773.0,7229.0,1.38,4.278
2.83401711,0.93,5.938,84.2,6247.0,1.002,4.458
0.566803996,0.64,3.399,141.6,4373.0,0.544,4.722
0.56681118,,2.06,,,,
0.566799927,0.77,4.71,145.1,5092.0,0.645,4.671
0.566786121,0.79,3.404,81.8,5603.0,0.846,4.556
0.56679797,0.65,4.503,72.6,5230.0,0.777,4.594
0.566802891,1.29,1.861,49.2,6487.0,1.748,4.08
0.576732089,0.43,1.856,35.4,4524.0,0.717,4.576
1.01884975,0.47,3.233,30.9,6068.0,0.829,4.568
10.9279755,0.81,2.486,71.5,6045.0,0.955,4.494
32.440339204,44.56,4.50984,287600.0,5081.0,0.696,4.578
0.552141897,10.04,4.985,105.6,5952.0,0.904,4.486
2.62387291,74.23,4.61248,232470.0,6728.0,1.46,4.206
0.75509861,60.74,2.6423,60334.0,6038.0,1.213,4.206
3.671661096,105.82,4.29947,129240.0,7343.0,1.94,4.02
22.673145675,30.92,6.6324,65411.0,5619.0,1.153,4.269
0.50948306,1.22,3.14,74.6,6344.0,1.39,4.091
17.329965871,42.58,8.43812,252720.0,5079.0,0.683,4.588
1.890227354,42.05,3.855,112260.0,5356.0,0.78,4.589
1.387206724,103.41,3.82527,151430.0,7207.0,1.894,4.06
1.38718209,0.68,2.595,45.5,6122.0,0.996,4.471
35.026564845,34.88,2.90121,120250.0,5546.0,0.81,4.575
7.918267,0.93,3.478,83.7,5966.0,1.016,4.418
3.138580493,59.24,4.16343,233340.0,5593.0,1.083,4.311
9.26147679,,1.77,,,,
581.0723,161858.0,15.81,1364.2,5026.0,16.891,2.504
10.2170589,1.17,2.259,121.3,6211.0,1.054,4.384
3.50474265,200.24,8.2852,88625.0,7624.0,3.682,3.622
2.14344093,28.69,3.9741,133320.0,4817.0,0.7,4.624
86.95432088,,12.11,,,,
9.058487716,20.51,4.14334,127970.0,4340.0,0.573,4.671
2.856085147,88.52,4.5776,173840.0,6604.0,1.526,4.178
0.876941133,0.85,1.296,73.5,6018.0,0.975,4.485
39.238141571,90.93,6.07183,439210.0,6599.0,1.234,4.35
53.7406575,25.44,47.2475,116720.0,5288.0,0.737,4.577
7.436016459,31.39,4.16284,106530.0,6214.0,0.933,4.501
0.750737313,0.48,1.712,38.8,5151.0,0.761,4.602
27.5837778,11.03,1.516,202.5,5092.0,7.913,2.945
14.361021578,45.9,13.2895,459880.0,5229.0,0.668,4.607
2.570431263,50.18,5.49699,76826.0,6244.0,0.971,4.473
6.64024496,74.4,6.03491,224330.0,6085.0,1.215,4.293
14.844240386,28.97,6.83577,83412.0,6161.0,0.988,4.367
4.42158021,188.89,10.4532,61032.0,8026.0,3.461,3.65
25.321698729,56.62,4.45367,119590.0,6109.0,1.029,4.455
3.14735789,3.45,3.643,51.8,5189.0,4.93,3.352
37.878483588,46.42,10.5972,222230.0,5985.0,0.758,4.603
10.116144515,17.21,2.70314,58144.0,4717.0,0.519,4.737
0.684496369,1.12,2.263,28.4,5800.0,2.053,3.866
1.953285321,151.56,1.67598,1520.3,6450.0,3.928,3.501
1.012174295,114.4,4.6617,323030.0,6987.0,1.716,4.096
2.61090223,1.8,1.976,222.5,5514.0,1.071,4.345
17.6637979,2.98,6.194,67.9,5734.0,3.405,3.591
4.02664625,0.68,3.771,30.0,6187.0,1.238,4.341
5.1777226,0.63,8.275,41.7,5854.0,0.979,4.469
9.48814747,0.73,1.163,47.9,5680.0,1.016,4.414
5.06993245,0.92,3.241,93.6,5957.0,0.937,4.506
346.36642,1.57,14.94,148.2,6327.0,1.259,4.276
0.51554111,,0.87,,,,
0.892061734,46.75,2.24307,75590.0,5561.0,0.855,4.512
3.471399214,89.62,5.07707,92285.0,6026.0,1.689,4.101
4.176929219,31.35,5.2003,70355.0,5462.0,0.708,4.628
6.3762199,,2.24,,,,
9.78184193,,2.3,,,,
8.1770751,0.83,4.608,44.3,6501.0,1.209,4.281
569.45051,1.96,9.63,425.4,6117.0,0.947,4.496
0.823014905,22.17,3.5426,850.5,4975.0,0.724,4.614
0.796815149,10.23,1.0727,55.9,4897.0,13.499,2.464
26.951237675,146.33,8.27486,86749.0,6675.0,2.747,3.748
18.11208877,96.62,6.7828,116630.0,7323.0,1.722,4.167
4.84505985,1.54,2.078,298.4,4337.0,0.714,4.581
4.408295716,35.68,3.62479,37964.0,5496.0,0.743,4.607
8.665259912,82.42,3.1088,1840.6,6071.0,2.389,3.796
4.726086185,41.38,4.39793,181820.0,5873.0,0.863,4.547
8.643550046,38.21,3.1273,67299.0,5679.0,0.747,4.605
623.70774,1.81,6.688,250.9,6626.0,1.132,4.347
1.51945182,0.5,2.95,13.7,6168.0,1.307,4.25
0.759755409,0.91,2.734,70.0,6090.0,1.071,4.447
5.082523739,61.88,5.04732,276280.0,6507.0,1.145,4.343
1.02547271,0.94,1.996,27.0,6862.0,1.712,4.114
1.025465924,106.84,3.71841,152680.0,6700.0,1.883,4.041
74.985292949,49.22,6.23451,105350.0,5955.0,0.91,4.52
10.95210361,,1.5,,,,
25.762056721,74.87,14.8694,447720.0,5539.0,1.027,4.393
2.70581614,0.69,6.56,46.9,5992.0,0.961,4.42
1.195516859,75.54,6.17216,513810.0,5780.0,1.0,4.438
1.995728294,45.2,6.43532,251880.0,5807.0,0.861,4.455
10.768391927,52.8,12.5252,107380.0,5226.0,1.643,3.97
3.84615171,1.14,2.24,137.1,6106.0,0.966,4.487
0.733724504,0.96,2.208,45.9,6175.0,1.405,4.099
1.28940823,2.48,3.652,32.1,5826.0,4.189,3.465
498.27269,2.12,8.92,534.0,5618.0,0.932,4.514
5.08840787,55.3,4.77204,386680.0,5618.0,0.791,4.583
18.527824075,64.66,5.88678,76231.0,6154.0,2.321,3.793
12.155241119,34.62,6.84353,85532.0,5761.0,0.932,4.413
11.0495766,0.83,2.13,102.8,5533.0,0.819,4.505
4.48559215,0.95,0.8161,2265.0,3236.0,0.193,5.097
0.566789763,0.4,4.008,25.4,5799.0,0.758,4.6
0.566811926,0.91,4.181,82.6,6165.0,0.942,4.474
2.525386934,67.24,3.71613,124880.0,6826.0,1.233,4.337
0.566801506,0.62,1.738,29.5,6398.0,1.111,4.358
0.566803738,1.13,1.8481,100.6,6300.0,1.057,4.404
1.69421771,0.74,4.161,91.1,5402.0,0.717,4.591
13.8086331,1.09,3.613,207.1,5515.0,0.761,4.568
4.25907841,0.7,4.513,28.1,5560.0,1.316,4.173
2.739477089,50.48,3.18229,32096.0,6469.0,1.056,4.431
1.307761491,29.17,2.22271,13941.0,5112.0,0.673,4.596
4.028671454,52.42,8.12253,113970.0,6327.0,1.528,4.168
2.30118753,140.23,7.8216,87537.0,7970.0,2.652,3.871
0.449249224,95.83,4.7565,419440.0,6338.0,1.299,4.239
0.687004402,2.89,3.829,93.7,6240.0,2.803,3.684
0.91839938,1.0,4.479,152.1,5222.0,0.795,4.556
64.1983721,1.74,0.934,248.2,6088.0,1.077,4.329
0.94356284,0.76,5.721,13.4,7693.0,1.984,4.083
2.243569483,21.11,4.14769,66328.0,6081.0,0.801,4.526
8.258181993,58.19,3.9122,311860.0,5306.0,0.888,4.445
82.78482,2.16,7.52,190.4,5749.0,1.48,4.123
1.81139053,14.47,8.64,77.5,5941.0,0.911,4.519
2.4376438,0.79,1.587,27.1,5927.0,1.53,4.117
0.721522907,11.04,1.4521,22528.0,4893.0,0.625,4.634
7.09520543,50.23,3.69044,232680.0,5481.0,0.778,4.592
0.651731691,71.9,2.4602,20524.0,5791.0,1.472,4.052
0.50818743,1.26,3.433,54.9,7141.0,1.56,4.243
2.73398963,,1.52,,,,
19.1644498,1.83,3.553,63.8,5877.0,2.234,3.86
40.069674617,27.38,9.3564,41865.0,5911.0,1.207,4.321
55.884827,2.11,2.283,497.6,5668.0,0.868,4.545
3.75938475,3.1,1.188,133.1,4976.0,2.638,3.534
10.6840477,26.43,3.515,81901.0,3887.0,0.523,4.743
2.00280845,,1.22,,,,
10.67459836,68.58,3.82706,16676.0,6496.0,1.485,4.212
2.305097141,89.22,1.9378,5880.0,8851.0,2.178,4.085
0.974477904,618.37,2.69834,8846.9,5210.0,15.004,2.631
18.525917446,64.42,5.9056,455660.0,5492.0,0.887,4.533
4.15736472,1.09,2.217,200.7,5183.0,0.782,4.558
0.502454299,43.95,2.31547,37454.0,6134.0,0.901,4.498
27.308150159,47.06,4.43906,388000.0,5541.0,0.739,4.574
1.262742487,134.45,1.7433,15911.0,5273.0,3.15,3.621
0.59586463,,1.5,,,,
1.222127938,30.32,2.2613,2486.5,5157.0,0.87,4.465
8.627475562,188.55,4.65505,36784.0,5146.0,4.063,3.475
0.589753355,1.03,0.606,216.0,5414.0,0.678,4.648
2.751566365,42.98,5.2403,72609.0,5461.0,0.861,4.497
0.760935268,35.68,2.77023,370600.0,4675.0,0.511,4.74
2.012094,0.99,2.157,74.8,5633.0,1.162,4.296
1.33258772,1.13,5.187,70.8,5576.0,1.289,4.201
9.4767057,1.38,3.893,230.5,5911.0,0.914,4.519
6.65171459,0.84,2.325,151.5,4889.0,0.686,4.637
208.54335,2.84,9.851,614.6,5533.0,1.166,4.275
17.7189786,1.44,4.102,176.8,5566.0,1.099,4.329
5.0395851,0.78,4.556,70.1,5912.0,0.924,4.453
7.64370363,1.85,2.738,70.9,6120.0,2.0,3.934
1.353414369,216.31,13.416,610.2,4850.0,8.586,2.865
2.9590637,0.65,28.81,23.6,6192.0,1.322,4.195
1.806631432,1.05,1.102,217.5,4606.0,0.699,4.591
15.066491533,88.56,6.2852,106050.0,5751.0,1.626,4.028
1.831829703,49.38,7.289,40509.0,5269.0,2.183,3.667
0.738527259,49.08,1.2174,422.9,5869.0,2.313,3.825
0.89627093,43.47,2.2033,66994.0,5551.0,0.861,4.493
5.11683678,1.16,3.119,161.4,5955.0,0.91,4.52
1.06100327,0.94,1.675,95.9,5966.0,0.961,4.493
